,id,START_DATE,END_DATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT,label
5523,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,印花税,没收非法所得,1687901.62,0.001,0.0,1687.9,0
5524,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,印花税,财产租赁合同,1687901.62,0.001,0.0,1687.9,0
5525,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,印花税,房屋出租,1687901.62,0.001,0.0,1687.9,0
5526,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,各类非银行金融机构营业收入(全),100696.48,0.07,0.0,7048.75,0
5527,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,优惠税率２,100696.48,0.07,0.0,7048.75,0
5528,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,道路运输,100696.48,0.07,0.0,7048.75,0
5529,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,二类地区,100696.48,0.07,0.0,7048.75,0
5530,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,一等,32029.25,0.2,3329.99,3075.86,0
5531,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,机关事业单位养老保险基金（全额单位）,32029.25,0.2,3329.99,3075.86,0
5532,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,代收工会经费（2％）,32029.25,0.2,3329.99,3075.86,0
5533,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,生猪,32029.25,0.2,3329.99,3075.86,0
5534,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,购销合同,32029.25,0.2,3329.99,3075.86,0
5535,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,253866.18,0.25,14069.99,49396.56,0
5536,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,营业额,253866.18,0.25,14069.99,49396.56,0
5537,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,生产用房,253866.18,0.25,14069.99,49396.56,0
5538,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,工资薪金所得,253866.18,0.25,14069.99,49396.56,0
5539,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,大额医疗统筹(单位),253866.18,0.25,14069.99,49396.56,0
5540,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,餐饮、住宿、娱乐营业额随征,253866.18,0.25,14069.99,49396.56,0
5541,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,增值税附征,253866.18,0.25,14069.99,49396.56,0
5542,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,253866.18,0.25,14069.99,49396.56,0
5543,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,营业税附征(市区),100696.48,0.07,0.0,7048.75,0
5544,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,土地增值额（超过50%-100%）,100696.48,0.07,0.0,7048.75,0
5545,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,城市维护建设税,20人以下乘人汽车,100696.48,0.07,0.0,7048.75,0
5546,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,营业税,房屋租赁,1604901.62,0.05,0.0,80245.08,0
5547,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,营业税,租赁业,83000.0,0.05,0.0,4150.0,0
5548,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,营业税,其他金融业务,326028.0,0.05,0.0,16301.4,0
5549,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,国有土地使用权出让,253866.18,0.25,14069.99,49396.56,0
5550,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,发票违章罚款,253866.18,0.25,14069.99,49396.56,0
5551,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,娱乐业,253866.18,0.25,14069.99,49396.56,0
5552,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,营业税附征,253866.18,0.25,14069.99,49396.56,0
5553,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,增值税随征,253866.18,0.25,14069.99,49396.56,0
5554,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,市区、县、镇 1%,253866.18,0.25,14069.99,49396.56,0
5555,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,土地增值税,253866.18,0.25,14069.99,49396.56,0
5556,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,一等,253866.18,0.25,14069.99,49396.56,0
5557,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,机关事业单位养老保险基金（全额单位）,253866.18,0.25,14069.99,49396.56,0
5558,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,代收工会经费（2％）,253866.18,0.25,14069.99,49396.56,0
5559,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,生猪,253866.18,0.25,14069.99,49396.56,0
5560,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,购销合同,253866.18,0.25,14069.99,49396.56,0
5561,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,14967.75,0.1,630.01,866.77,0
5562,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,营业额,14967.75,0.1,630.01,866.77,0
5563,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,生产用房,14967.75,0.1,630.01,866.77,0
5564,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,工资薪金所得,14967.75,0.1,630.01,866.77,0
5565,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,大额医疗统筹(单位),14967.75,0.1,630.01,866.77,0
5566,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,餐饮、住宿、娱乐营业额随征,14967.75,0.1,630.01,866.77,0
5567,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,增值税附征,14967.75,0.1,630.01,866.77,0
5568,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,14967.75,0.1,630.01,866.77,0
5569,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,国有土地使用权出让,14967.75,0.1,630.01,866.77,0
5570,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,发票违章罚款,14967.75,0.1,630.01,866.77,0
5571,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,娱乐业,14967.75,0.1,630.01,866.77,0
5572,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,营业税附征,14967.75,0.1,630.01,866.77,0
5573,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,增值税随征,14967.75,0.1,630.01,866.77,0
5574,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,市区、县、镇 1%,14967.75,0.1,630.01,866.77,0
5575,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,土地增值税,14967.75,0.1,630.01,866.77,0
5576,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,一等,14967.75,0.1,630.01,866.77,0
5577,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,机关事业单位养老保险基金（全额单位）,14967.75,0.1,630.01,866.77,0
5578,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,代收工会经费（2％）,14967.75,0.1,630.01,866.77,0
5579,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,生猪,14967.75,0.1,630.01,866.77,0
5580,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,购销合同,14967.75,0.1,630.01,866.77,0
5581,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,32029.25,0.2,3329.99,3075.86,0
5582,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,营业额,32029.25,0.2,3329.99,3075.86,0
5583,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,生产用房,32029.25,0.2,3329.99,3075.86,0
5584,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,工资薪金所得,32029.25,0.2,3329.99,3075.86,0
5585,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,大额医疗统筹(单位),32029.25,0.2,3329.99,3075.86,0
5586,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,餐饮、住宿、娱乐营业额随征,32029.25,0.2,3329.99,3075.86,0
5587,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,增值税附征,32029.25,0.2,3329.99,3075.86,0
5588,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,32029.25,0.2,3329.99,3075.86,0
5589,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,国有土地使用权出让,32029.25,0.2,3329.99,3075.86,0
5590,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,发票违章罚款,32029.25,0.2,3329.99,3075.86,0
5591,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,娱乐业,32029.25,0.2,3329.99,3075.86,0
5592,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,营业税附征,32029.25,0.2,3329.99,3075.86,0
5593,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,增值税随征,32029.25,0.2,3329.99,3075.86,0
5594,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,市区、县、镇 1%,32029.25,0.2,3329.99,3075.86,0
5595,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2015/11/01,2015/11/30,个人所得税,土地增值税,32029.25,0.2,3329.99,3075.86,0
5596,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,城市维护建设税,市区（增值税附征）,,,,696.17,0
5597,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,198.9,0
5598,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,298.36,0
5599,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,119.34,0
5600,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,印花税,财产租赁合同,,,,198.9,0
5601,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,19937.07,0
5602,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,82.55,0
5603,f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,73.0,0
5604,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,城市维护建设税,20人以下乘人汽车,11717781.619999995,0.07,0.0,820244.71,1
5605,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,城市维护建设税,20人以下乘人汽车,3716506.56,0.07,0.0,260155.46,1
5606,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,城市维护建设税,20人以下乘人汽车,907652.72,0.07,0.0,63535.69,1
5607,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,城市维护建设税,20人以下乘人汽车,20014695.71,0.07,0.0,1401028.7,1
5608,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,城市维护建设税,20人以下乘人汽车,6494511.29,0.07,0.0,454615.79,1
5609,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,城市维护建设税,20人以下乘人汽车,8413111.000000002,0.07,0.0,588917.77,1
5610,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,城市维护建设税,20人以下乘人汽车,10142368.87,0.07,0.0,709965.82,1
5611,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,城市维护建设税,滞纳金,1592969640.0,0.0005,0.0,796484.82,1
5612,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,城市维护建设税,滞纳金,502805060.0,0.0005,0.0,251402.53,1
5613,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,城市维护建设税,滞纳金,686089200.0,0.0005,0.0,343044.6,1
5614,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,城市维护建设税,滞纳金,850539060.0,0.0005,0.0,425269.53,1
5615,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,城市维护建设税,滞纳金,179880680.0,0.0005,0.0,89940.34,1
5616,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,城市维护建设税,滞纳金,249879580.0,0.0005,0.0,124939.79,1
5617,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,城市维护建设税,滞纳金,227716680.0,0.0005,0.0,113858.34,1
5618,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/09/01,2015/09/30,印花税,房屋出租,161459.76,0.001,-0.04,161.5,1
5619,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,营业税,滞纳金,1242084860.0,0.0005,0.0,621042.43,1
5620,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,营业税,滞纳金,505444900.0,0.0005,0.0,252722.45,1
5621,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,营业税,滞纳金,147039740.0,0.0005,0.0,73519.87,1
5622,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/11/01,2015/11/30,城市维护建设税,20人以下乘人汽车,332212.11,0.07,0.0,23254.85,1
5623,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/10/01,2015/10/31,印花税,房屋出租,134002.56,0.001,0.0,134.0,1
5624,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/11/01,2015/11/30,印花税,房屋出租,301000.9,0.001,0.0,301.0,1
5625,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/09/01,2015/09/30,城市维护建设税,20人以下乘人汽车,499583.84,0.07,0.0,34970.87,1
5626,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,城市维护建设税,20人以下乘人汽车,3290299.57,0.07,0.0,230320.97,1
5627,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,城市维护建设税,20人以下乘人汽车,4160499.180000001,0.07,0.0,291234.94,1
5628,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,城市维护建设税,20人以下乘人汽车,3551414.27,0.07,0.0,248599.0,1
5629,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,营业税,滞纳金,22756709020.0,0.0005,0.0,11378354.51,1
5630,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,营业税,滞纳金,7182929480.0,0.0005,0.0,3591464.74,1
5631,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,营业税,滞纳金,9801274319.999998,0.0005,0.0,4900637.160000001,1
5632,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,营业税,滞纳金,12150557900.0,0.0005,0.0,6075278.95,1
5633,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,土地增值税,滞纳金,124208480.0,0.0005,0.0,62104.24,1
5634,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,土地增值税,滞纳金,50544480.0,0.0005,0.0,25272.24,1
5635,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,土地增值税,滞纳金,147039740.0,0.0005,0.0,73519.87,1
5636,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,营业税,滞纳金,2569723960.0,0.0005,0.0,1284861.98,1
5637,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,营业税,滞纳金,3569708300.0,0.0005,0.0,1784854.15,1
5638,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,营业税,滞纳金,3253095480.0,0.0005,0.0,1626547.74,1
5639,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,土地增值税,滞纳金,2275670900.0000005,0.0005,0.0,1137835.45,1
5640,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,土地增值税,滞纳金,718292940.0,0.0005,0.0,359146.47,1
5641,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,城市维护建设税,滞纳金,86945940.0,0.0005,0.0,43472.97,1
5642,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,城市维护建设税,滞纳金,35381140.0,0.0005,0.0,17690.57,1
5643,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,城市维护建设税,滞纳金,10292780.0,0.0005,0.0,5146.39,1
5644,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,土地增值税,滞纳金,980127440.0,0.0005,0.0,490063.72,1
5645,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,土地增值税,滞纳金,236424620.00000003,0.0005,0.0,118212.31,1
5646,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,土地增值税,滞纳金,256972400.0,0.0005,0.0,128486.2,1
5647,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,土地增值税,滞纳金,356970840.0,0.0005,0.0,178485.42,1
5648,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,土地增值税,滞纳金,325309540.0,0.0005,0.0,162654.77,1
5649,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/10/01,2015/10/31,城市维护建设税,20人以下乘人汽车,625868.26,0.07,0.0,43810.78,1
5650,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,营业税,加收滞纳金,1242084860.0,0.0005,0.0,621042.43,1
5651,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,营业税,加收滞纳金,505444900.0,0.0005,0.0,252722.45,1
5652,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,营业税,加收滞纳金,147039740.0,0.0005,0.0,73519.87,1
5653,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,营业税,加收滞纳金,22756709020.0,0.0005,0.0,11378354.51,1
5654,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,营业税,加收滞纳金,7182929480.0,0.0005,0.0,3591464.74,1
5655,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,营业税,加收滞纳金,9801274319.999998,0.0005,0.0,4900637.160000001,1
5656,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,营业税,加收滞纳金,12150557900.0,0.0005,0.0,6075278.95,1
5657,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,营业税,加收滞纳金,2569723960.0,0.0005,0.0,1284861.98,1
5658,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,营业税,加收滞纳金,3569708300.0,0.0005,0.0,1784854.15,1
5659,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,营业税,加收滞纳金,3253095480.0,0.0005,0.0,1626547.74,1
5660,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,土地增值税,加收滞纳金,124208480.0,0.0005,0.0,62104.24,1
5661,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,土地增值税,加收滞纳金,50544480.0,0.0005,0.0,25272.24,1
5662,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,土地增值税,加收滞纳金,147039740.0,0.0005,0.0,73519.87,1
5663,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,土地增值税,加收滞纳金,2275670900.0000005,0.0005,0.0,1137835.45,1
5664,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,土地增值税,加收滞纳金,718292940.0,0.0005,0.0,359146.47,1
5665,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,土地增值税,加收滞纳金,980127440.0,0.0005,0.0,490063.72,1
5666,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,土地增值税,加收滞纳金,236424620.00000003,0.0005,0.0,118212.31,1
5667,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,土地增值税,加收滞纳金,256972400.0,0.0005,0.0,128486.2,1
5668,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,土地增值税,加收滞纳金,356970840.0,0.0005,0.0,178485.42,1
5669,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,土地增值税,加收滞纳金,325309540.0,0.0005,0.0,162654.77,1
5670,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,城市维护建设税,加收滞纳金,86945940.0,0.0005,0.0,43472.97,1
5671,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,城市维护建设税,加收滞纳金,35381140.0,0.0005,0.0,17690.57,1
5672,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,城市维护建设税,加收滞纳金,10292780.0,0.0005,0.0,5146.39,1
5673,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,城市维护建设税,加收滞纳金,1592969640.0,0.0005,0.0,796484.82,1
5674,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,城市维护建设税,加收滞纳金,502805060.0,0.0005,0.0,251402.53,1
5675,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,城市维护建设税,加收滞纳金,686089200.0,0.0005,0.0,343044.6,1
5676,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,城市维护建设税,加收滞纳金,850539060.0,0.0005,0.0,425269.53,1
5677,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,城市维护建设税,加收滞纳金,179880680.0,0.0005,0.0,89940.34,1
5678,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,城市维护建设税,加收滞纳金,249879580.0,0.0005,0.0,124939.79,1
5679,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,城市维护建设税,加收滞纳金,227716680.0,0.0005,0.0,113858.34,1
5680,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/06/01,2015/06/30,土地增值税,加收滞纳金,124208480.0,0.0005,0.0,62104.24,1
5681,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/05/01,2015/05/31,土地增值税,加收滞纳金,50544480.0,0.0005,0.0,25272.24,1
5682,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/11/01,2015/11/30,印花税,产权转移书据,6343241.22,0.0005,0.02,3171.6,1
5683,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,营业税,滞纳金,22756709020.0,0.0005,0.0,11378354.51,1
5684,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,营业税,滞纳金,7182929480.0,0.0005,0.0,3591464.74,1
5685,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,营业税,滞纳金,9801274319.999998,0.0005,0.0,4900637.160000001,1
5686,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,营业税,滞纳金,12150557900.0,0.0005,0.0,6075278.95,1
5687,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/09/01,2013/09/30,营业税,滞纳金,2569723960.0,0.0005,0.0,1284861.98,1
5688,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/07/01,2013/07/31,营业税,滞纳金,3569708300.0,0.0005,0.0,1784854.15,1
5689,f000950527a6feb613e46c498621b88852a1390ea035abf2,2013/05/01,2013/05/31,营业税,滞纳金,3253095480.0,0.0005,0.0,1626547.74,1
5690,f000950527a6feb613e46c498621b88852a1390ea035abf2,2015/04/01,2015/04/30,营业税,加收滞纳金,147039740.0,0.0005,0.0,73519.87,1
5691,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/09/01,2012/09/30,营业税,加收滞纳金,22756709020.0,0.0005,0.0,11378354.51,1
5692,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/10/01,2012/10/31,营业税,加收滞纳金,7182929480.0,0.0005,0.0,3591464.74,1
5693,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/08/01,2012/08/31,营业税,加收滞纳金,9801274319.999998,0.0005,0.0,4900637.160000001,1
5694,f000950527a6feb613e46c498621b88852a1390ea035abf2,2012/07/01,2012/07/31,营业税,加收滞纳金,12150557900.0,0.0005,0.0,6075278.95,1
