,id,ANCHEYEAR,STATE,FUNDAM,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE,label
4157,f000950527a6feb69814de3101d73dd584dbab4bbd335e7b,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4158,f000950527a6feb6c9d99e7036aa66da37d4b916919827e3,2018.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4159,f000950527a6feb6bd947398c8b577cea768629aa11ef0c0,2015.0,2.0,,5.0,2.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4160,f000950527a6feb6bd947398c8b577cea768629aa11ef0c0,2016.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4161,f000950527a6feb6bd947398c8b577cea768629aa11ef0c0,2018.0,2.0,,6.0,2.0,开业,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4162,f000950527a6feb6bd947398c8b577cea768629aa11ef0c0,2017.0,2.0,,9.0,2.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0
4163,f000950527a6feb6bc73c82599c5caf62cfa65bceb944c34,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4164,f000950527a6feb6676c16ccfc327733d82d751f9f31eb2e,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4165,f000950527a6feb6676c16ccfc327733d82d751f9f31eb2e,2017.0,2.0,,6.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0
4166,755db3b5c5f74eb4bdbd46e2717330888c4df29ab6aa3356,2018.0,2.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4167,f000950527a6feb65d194909013533d9e0021cf089a5fda5,2017.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4168,f000950527a6feb65d194909013533d9e0021cf089a5fda5,2018.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4169,f000950527a6feb6c328749c479e998988faf76d27dcea6c,2018.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4170,c49bbe6b430cd326187911f2a8b98efc2b4e2bf202e53762,2018.0,2.0,,6.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4171,47645761dc56bb8c37eb589a6acefdaa4032a1be0f766602,2015.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4172,47645761dc56bb8c37eb589a6acefdaa4032a1be0f766602,2016.0,2.0,,9.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4173,47645761dc56bb8c37eb589a6acefdaa4032a1be0f766602,2017.0,2.0,,9.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4174,47645761dc56bb8c37eb589a6acefdaa4032a1be0f766602,2018.0,2.0,,9.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4175,9c7fa510616a6830b2325ab05bdd5df8f599f970453e6159,2017.0,2.0,10.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4176,9c7fa510616a6830b2325ab05bdd5df8f599f970453e6159,2018.0,2.0,5.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4177,f000950527a6feb643006759927ee6efb4aeee321c15e83b,2018.0,2.0,,3.0,1.0,开业,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4178,d8071a739aa75a3bc080d1aa207a04696bf383d20f3280cc,2015.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4179,d8071a739aa75a3bc080d1aa207a04696bf383d20f3280cc,2016.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4180,d8071a739aa75a3bc080d1aa207a04696bf383d20f3280cc,2017.0,2.0,,4.0,2.0,开业,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0
4181,d8071a739aa75a3bc080d1aa207a04696bf383d20f3280cc,2018.0,2.0,,4.0,2.0,开业,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4182,755db3b5c5f74eb4c41c6a16481cf183aaa5eaf0f916a6dd,2017.0,2.0,10.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4183,beb4aaaa89e0a0ae25b5201c9f06e57e33a5e4fbaf17cdde,2018.0,2.0,10.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4184,743e550a617316d590b4cb0678a74620b8a1eb6fa3e51cbd,2018.0,2.0,30.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4185,e9f7b28ec10e04705a5aaa785709647062cf294c00f54883,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
4186,f000950527a6feb64e7ef99e0fd57ac9fb4f71abdb4917c4,2016.0,2.0,,1.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
4187,f000950527a6feb64e7ef99e0fd57ac9fb4f71abdb4917c4,2017.0,2.0,,1.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0,0
4188,59b38c56de3836839c08d998c7dfc8577c9c5982ba22ff88,2017.0,2.0,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4189,59b38c56de3836839c08d998c7dfc8577c9c5982ba22ff88,2018.0,2.0,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,3.0,1
4190,216bd2aaf4d0792475bdeeec78caf6a6ccfef19a92b81699,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4191,f000950527a6feb65b48604edad82223779438c3b59893fd,2018.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4192,47e3664e12f3ce7456f4572db629873e520a9d4b49ed8c1d,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4193,47645761dc56bb8c01f406ff68157e0d263d3566e457b7a6,2017.0,2.0,,5.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4194,47645761dc56bb8c01f406ff68157e0d263d3566e457b7a6,2018.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4195,d8071a739aa75a3b4fc2e83ea67cf63949149242665dfec8,2016.0,2.0,,4.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4196,d8071a739aa75a3b4fc2e83ea67cf63949149242665dfec8,2017.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4197,d8071a739aa75a3b4fc2e83ea67cf63949149242665dfec8,2018.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4198,d8071a739aa75a3bcf8d91501e2fe5e694090265316bdd96,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4199,47e3664e12f3ce747da6cf91adb76f266922c65e49fbda30,2015.0,2.0,,0.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
4200,47e3664e12f3ce747da6cf91adb76f266922c65e49fbda30,2016.0,2.0,,5.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0,0
4201,47e3664e12f3ce747da6cf91adb76f266922c65e49fbda30,2018.0,2.0,,3.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0,0
4202,47e3664e12f3ce747da6cf91adb76f266922c65e49fbda30,2017.0,2.0,,8.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0,0
4203,f000950527a6feb65f2803376c61988e8b41e0b3369e1815,2018.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4204,e9f7b28ec10e04709df8080ca1cd6441c743727e3da81755,2018.0,2.0,,6.0,2.0,开业,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4205,e9f7b28ec10e04709df8080ca1cd6441c743727e3da81755,2018.0,2.0,,6.0,2.0,开业,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4206,f1c1045b13d18329fa06291d02a1ab0558463bbbe4cc57d2,2018.0,2.0,10.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4207,f000950527a6feb628e8cc907c1f9f2b948863847148f155,2017.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4208,f000950527a6feb628e8cc907c1f9f2b948863847148f155,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4209,f000950527a6feb635773ed55e7b83854de4bb9df123c757,2018.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4210,59b38c56de383683870685e1dba664de9205b327cd38a03a,2017.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4211,59b38c56de383683870685e1dba664de9205b327cd38a03a,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4212,e9f7b28ec10e047011d2c9025fa51d9cdf05aa3e43d1f681,2016.0,2.0,,5.0,2.0,开业,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4213,e9f7b28ec10e047011d2c9025fa51d9cdf05aa3e43d1f681,2017.0,2.0,,5.0,2.0,开业,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4214,e9f7b28ec10e047011d2c9025fa51d9cdf05aa3e43d1f681,2018.0,2.0,,5.0,2.0,开业,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4215,216bd2aaf4d07924a00c3f8c95b936430f9a9e915513cecb,2015.0,2.0,,10.0,2.0,开业,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,,3.0,0
4216,216bd2aaf4d07924a00c3f8c95b936430f9a9e915513cecb,2016.0,2.0,,17.0,1.0,开业,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,2.0,2.0,,2.0,0
4217,216bd2aaf4d07924a00c3f8c95b936430f9a9e915513cecb,2017.0,2.0,,6.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,,3.0,0
4218,216bd2aaf4d07924a00c3f8c95b936430f9a9e915513cecb,2018.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,3.0,0
4219,4a8fc4f3fb4d8a0f5d86161dc078807d9c3ca8950c920215,2017.0,2.0,333.0,333.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4220,4a8fc4f3fb4d8a0f5d86161dc078807d9c3ca8950c920215,2018.0,2.0,33.0,33.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4221,4a8fc4f3fb4d8a0fce7c0e882329ba7de7d3e39bdf48512a,2017.0,2.0,6.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4222,4a8fc4f3fb4d8a0fce7c0e882329ba7de7d3e39bdf48512a,2018.0,2.0,22.0,22.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4223,59b38c56de383683f35837e7b0015ec713a440aea28c78f8,2016.0,2.0,,10.0,1.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,1.0,1
4224,59b38c56de383683f35837e7b0015ec713a440aea28c78f8,2017.0,2.0,,10.0,2.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4225,59b38c56de383683f35837e7b0015ec713a440aea28c78f8,2018.0,2.0,,10.0,2.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4226,59b38c56de383683f35837e7b0015ec713a440aea28c78f8,2018.0,2.0,,10.0,2.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4227,f000950527a6feb6270c7a583bc73130d53a8b07579ac491,2018.0,2.0,,2.0,1.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4228,da8691b210adb3f64e2965210bc626ab36492d6771cbb108,2016.0,2.0,5.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4229,da8691b210adb3f64e2965210bc626ab36492d6771cbb108,2017.0,2.0,20.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4230,da8691b210adb3f64e2965210bc626ab36492d6771cbb108,2018.0,2.0,16.0,6.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0
4231,e9f7b28ec10e04706341d87a5eebade598e16ce9bdd18d8f,2017.0,2.0,,10.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,1
4232,e9f7b28ec10e04706341d87a5eebade598e16ce9bdd18d8f,2018.0,2.0,,10.0,2.0,开业,,,,,,,,,1.0,1.0,2.0,2.0,1
4233,f000950527a6feb6c5a3f89bf2a8e81d29e3ee315e128fce,2016.0,2.0,,1.0,2.0,停业,,,,,,,,,2.0,2.0,2.0,3.0,0
4234,f000950527a6feb6c5a3f89bf2a8e81d29e3ee315e128fce,2017.0,2.0,,2.0,2.0,歇业,,,,,,,,,2.0,2.0,2.0,2.0,0
4235,f000950527a6feb6c5a3f89bf2a8e81d29e3ee315e128fce,2018.0,2.0,,2.0,2.0,停业,,,,,,,,,2.0,2.0,2.0,3.0,0
4236,47645761dc56bb8c10c0189e3878fbb6f3a2cafba8d08b33,2017.0,2.0,,2.0,1.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,1.0,0
4237,47645761dc56bb8c10c0189e3878fbb6f3a2cafba8d08b33,2018.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,3.0,0
4238,e9f7b28ec10e047044a532008efcacc16956404a8ebb7789,2017.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4239,e9f7b28ec10e047044a532008efcacc16956404a8ebb7789,2018.0,2.0,,5.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4240,d8071a739aa75a3b208e3792febbf7ad6a003ed81a86108d,2015.0,2.0,,6.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,1
4241,d8071a739aa75a3b208e3792febbf7ad6a003ed81a86108d,2016.0,2.0,,4.0,1.0,歇业,,,,,,,,,2.0,2.0,2.0,2.0,1
4242,d8071a739aa75a3b208e3792febbf7ad6a003ed81a86108d,2017.0,2.0,,3.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,1
4243,d8071a739aa75a3b208e3792febbf7ad6a003ed81a86108d,2018.0,2.0,,3.0,2.0,停业,,,,,,,,,2.0,2.0,2.0,3.0,1
4244,d8071a739aa75a3b7c5ac9b0c04f46c2530df93169c67505,2018.0,2.0,,14.0,2.0,开业,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0
4245,516ab81418ed215d8635bb75377aa9626caac72834d9e890,2018.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4246,ed38190adf12fceb1462fa575d494c1ed621349f8d6971ef,2016.0,2.0,40.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4247,ed38190adf12fceb1462fa575d494c1ed621349f8d6971ef,2017.0,2.0,40.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4248,beb4aaaa89e0a0ae4c0d0ce08bc1b3261e86177634051e94,2016.0,2.0,10.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4249,beb4aaaa89e0a0ae4c0d0ce08bc1b3261e86177634051e94,2017.0,2.0,10.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4250,beb4aaaa89e0a0ae4c0d0ce08bc1b3261e86177634051e94,2018.0,2.0,10.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4251,f000950527a6feb62612a3f653f2cee68980392e0af2e2a2,2017.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4252,f000950527a6feb62612a3f653f2cee68980392e0af2e2a2,2018.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4253,59b38c56de3836834df6a7a5d47b417b91b42f3fcfe9a04e,2017.0,2.0,,5.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
4254,59b38c56de3836834df6a7a5d47b417b91b42f3fcfe9a04e,2018.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
4255,f000950527a6feb69a9eac25e31f18a77112a49d18f37f91,2015.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4256,f000950527a6feb69a9eac25e31f18a77112a49d18f37f91,2016.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4257,f000950527a6feb69a9eac25e31f18a77112a49d18f37f91,2017.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4258,f000950527a6feb69a9eac25e31f18a77112a49d18f37f91,2018.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0
4259,f000950527a6feb66cb05dbb7064ff239892c82f5b36a513,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4260,d8071a739aa75a3bc7fa5ed4612e47671b354d8661c9d08a,2015.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4261,d8071a739aa75a3bc7fa5ed4612e47671b354d8661c9d08a,2016.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4262,f000950527a6feb66b40963a836ee27b061912d6c4cb9e89,2016.0,2.0,,120.0,1.0,开业,,,,,,,,,1.0,2.0,2.0,2.0,0
4263,f000950527a6feb66b40963a836ee27b061912d6c4cb9e89,2018.0,2.0,,120.0,1.0,开业,,,,,,,,,1.0,2.0,2.0,2.0,0
4264,f000950527a6feb66b40963a836ee27b061912d6c4cb9e89,2017.0,2.0,,120.0,1.0,开业,,,,,,,,,1.0,2.0,2.0,2.0,0
4265,9c7fa510616a68305083ec1d943919db213358d3e7e27c4c,2018.0,2.0,10.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4266,47645761dc56bb8c2858bda08a73669442f7082cf109e293,2017.0,2.0,,12.0,2.0,开业,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4267,47645761dc56bb8c2858bda08a73669442f7082cf109e293,2018.0,2.0,,6.0,2.0,开业,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4268,47645761dc56bb8c2858bda08a73669442f7082cf109e293,2016.0,2.0,,5.0,2.0,开业,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4269,f000950527a6feb63da96e7ab54df7938fffa284eaa8cf7c,2015.0,2.0,,18.0,2.0,开业,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,,,2.0,1
4270,f000950527a6feb63da96e7ab54df7938fffa284eaa8cf7c,2016.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,1
4271,f000950527a6feb63da96e7ab54df7938fffa284eaa8cf7c,2017.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,1
4272,f000950527a6feb63da96e7ab54df7938fffa284eaa8cf7c,2018.0,2.0,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,1
4273,d8071a739aa75a3bdbddb3b9d8dc9382c5731125560a563f,2018.0,2.0,,6.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
4274,d8071a739aa75a3bf0f45ec188d771f2f5bc02c1b95b84cb,2015.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,1
4275,d8071a739aa75a3bf0f45ec188d771f2f5bc02c1b95b84cb,2016.0,2.0,,10.0,1.0,开业,8.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,2.0,,,2.0,1
4276,d8071a739aa75a3bf0f45ec188d771f2f5bc02c1b95b84cb,2017.0,2.0,,6.0,1.0,开业,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,,,1.0,1
4277,d8071a739aa75a3bf0f45ec188d771f2f5bc02c1b95b84cb,2018.0,2.0,,9.0,2.0,开业,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,,,3.0,1
4278,f000950527a6feb65fa7184c9ea9ff517c1bfacd6039bcf8,2017.0,2.0,,7.0,2.0,开业,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4279,f000950527a6feb65fa7184c9ea9ff517c1bfacd6039bcf8,2018.0,2.0,,12.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4280,9c7fa510616a68300b7d3070ff2884e0a3bbf964cd93f0af,2017.0,2.0,8.0,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4281,9c7fa510616a68300b7d3070ff2884e0a3bbf964cd93f0af,2018.0,2.0,5.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4282,f000950527a6feb6b7193b42340137d5b09a084da8d60a51,2017.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4283,4a8fc4f3fb4d8a0f1ce621d199ddd4785c77effe8cf92da6,2017.0,2.0,16.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
4284,4a8fc4f3fb4d8a0f1ce621d199ddd4785c77effe8cf92da6,2018.0,2.0,20.0,5.0,,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,,,3.0,0
4285,f000950527a6feb69a97c55915b7c44ab5768ae8538ce0d0,2015.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4286,f000950527a6feb69a97c55915b7c44ab5768ae8538ce0d0,2016.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4287,f000950527a6feb69a97c55915b7c44ab5768ae8538ce0d0,2018.0,2.0,,6.0,2.0,开业,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4288,f000950527a6feb69a97c55915b7c44ab5768ae8538ce0d0,2017.0,2.0,,4.0,2.0,开业,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4289,d8071a739aa75a3b931c13bf370bb242c4d682f2aac234cc,2018.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4290,f000950527a6feb61eb2b2f02bfbec1c6cddc990a6b21c6a,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
4291,d8071a739aa75a3bc0c73e94f567e289fc9f9e66bd0e8127,2015.0,2.0,,3.0,2.0,开业,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4292,d8071a739aa75a3bc0c73e94f567e289fc9f9e66bd0e8127,2016.0,2.0,,3.0,2.0,开业,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
4293,d8071a739aa75a3bc0c73e94f567e289fc9f9e66bd0e8127,2017.0,2.0,,3.0,2.0,开业,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
